ID_SARA,Alimento,ID_SARA_1,ENERC_KJ,ENERC_KCAL,WATER,PROTCNT,FAT,CHOCDF,ASH,Sodiomg,K,CA,P,FE,ZN,THIA,RIBF,NIA,VITC,origen_categoria,FASAT,FAMS,FAPU,FAPUN6,FAPUN3,CHOLE,WATER ,CHOAVLDF,FIBTG,ASH ,CHOCDF ,F14D0,F16D0,F18D0,F20D0,F16D1,F18D1,F20D1,F18D2,F18D3,F20D4,F20D4N6,F20D5,F22D6
64.0,Berenjena. pulpa. fresca. cruda,Solaun melongena,117.2,28.0,92.7,1.1,0.2,5.5,0.5,3.0,238.0,10.0,12.0,0.39,,0.118,0.479,1.8,2.2,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
65.0,Berro (hojas y tallo). fresco. crudo,Nasturtium officinale R. Br.,96.3,23.0,93.6,1.7,0.3,3.3,1.1,60.0,314.0,222.0,52.0,1.62,,0.118,0.207,0.6,111.3,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
66.0,Brócoli. tallo de hoja. fresco. crudo,Brassica oleracea itálica Plank,154.9,37.0,89.9,3.3,0.2,5.5,1.1,,,,,,,0.076,0.165,0.7,93.3,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
67.0,Cardo (penca y hojas). fresco. crudo,Cynara Cardundulus,104.7,25.0,91.8,1.4,0.2,4.4,2.2,86.0,318.0,150.0,40.0,3.09,,0.018,0.055,0.1,1.8,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
68.0,Castaña de Pará. pepita. cruda,Bertholletia exceisa,3060.7,731.0,3,18.1,72.1,2.4,4.4,100.0,1344.0,161.0,573.0,1.51,,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
69.0,Cebolla blanca. bulbo. cruda,Allium cepa,71.2,17.0,94.7,0.8,...,3.5,1,26.0,100.0,26.0,20.0,0.58,,0.06,0.07,0.3,9.1,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
70.0,Cebolla blanca. bulbo. hervida,Alllium cepa,41.9,10.0,97.4,0.6,...,1.8,0.2,26.0,87.0,12.0,14.0,,,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
72.0,Chaucha. vaina y semilla. cruda,Phaseolus vulgaris,92.1,22.0,91.6,2.4,...,3.2,2.8,23.0,247.0,32.0,100.0,2.8,,0.048,0.28,0.7,19.6,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
71.0,Coliflor. pimpollo. fresco. crudo,Brassica oleracea Acephala DC,129.8,31.0,91.7,2.4,0.2,4.9,0.8,41.0,313.0,25.0,65.0,0.9,,0.137,0.08,0.5,59.3,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
539.0,Diente de león. hoja,Taraxacum  officinale,136.7,33.0,88.8,2.6,0.4,6.6,1.63,,350.0,72.0,63.0,1.9,,,,,4.5,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
73.0,Escarola crespa. hoja. cruda,Cichorioum endivia,100.5,24.0,93.3,1.6,0.2,4,0.9,10.0,381.0,44.0,67.0,2.77,,0.026,0.035,0.4,11.1,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
74.0,Esparrago. tallo tierno. fresco. crudo,Asparagus officinalis,108.9,26.0,93,2.2,0.2,3.9,0.7,7.0,196.0,25.0,39.0,1.0,,0.186,0.162,0.4,16.5,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
75.0,Espinaca. hoja. fresca. cruda,Spinacia oleracea,100.5,24.0,92.3,3.9,...,2,1.8,36.0,918.0,95.0,92.0,3.08,,0.098,0.21,,57.0,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
76.0,Espinaca. hoja. fresca. hervida,,54.4,13.0,96,2.5,...,0.7,0.8,18.0,274.0,32.0,47.0,1.05,,,,,23.7,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
77.0,Garbanzo. grano entero. seco. hervido,Cicer arietinum,523.4,125.0,70,6.1,2.2,20.2,1.5,8.0,333.0,35.0,158.0,2.5,,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
78.0,Habas. semilla inmadura. fresca. cruda,Vicia faba,414.5,99.0,73.4,6.7,0.8,16.3,2.8,12.0,502.0,36.0,157.0,1.39,,0.2,0.152,0.8,38.3,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
79.0,Hinojo. tallo. fresco. crudo,Foeniculum vulgare Gaerth,100.5,24.0,92.8,1.9,0.2,3.6,1.5,,,,,,,0.036,0.036,0.3,15.9,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
540.0,Lengua de vaca. hojas. tejido fresco. parte comestible,Rumex spp.,178.2,43.0,87.1,3.1,0.8,7.6,1.46,,315.0,50.0,38.0,1.2,,,,,48.9,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
80.0,Lenteja. semilla entera. seca. cruda,Lens esculenta,1465.4,350.0,10.9,20.8,0.8,64.8,2.7,12.0,1104.0,46.0,265.0,3.86,,0.385,0.189,1.5,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
492.0,Lupino andino. con cáscara. semilla. crudo,Lupinus mutabilis sweet,1671.0,399.0,9.5,37.8,10,39.5,3.25,,,,,,,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
493.0,Lupino andino. sin cáscara. semilla. crudo,Lupinus mutabilis sweet,1722.5,411.0,8.2,38.4,11.6,38.3,3.43,,,,,,,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
81.0,Maní. semilla con piel. crudo,Arachis Hypogea,2411.7,576.0,5.1,33.2,44.3,11.1,6.3,11.0,737.0,128.0,491.0,4.06,,0.668,0.272,22,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
82.0,Maní. semilla sin piel. tostado,,2478.7,592.0,3,34.8,45.5,10.8,5.9,11.0,725.0,146.0,530.0,2.68,,0.325,0.249,18,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
83.0,Mastuerzo (hoja y pecíolo). fresco. crudo,Lepidium sativum,213.5,51.0,87.2,4.2,1.4,5.3,1.9,,,,,,,0.093,0.156,1.3,66.8,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
501.0,Mastuerzo. hoja,Coronupos didimus,209.4,50.0,84.6,3.7,1.4,8.1,2.2,,276.0,172.0,46.0,3.98,,,,,11.5,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
85.0,Nabo. hervido,,46.1,11.0,93.9,0.8,...,1.9,3.4,23.0,168.0,72.0,31.0,,,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
84.0,Nabo. raiz (pulpa). fresco. crudo,Brassica rapa L.,41.9,10.0,96,1.0,...,1.5,1.5,28.0,304.0,28.0,16.0,0.56,,0.043,0.02,0.4,44.5,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
86.0,Nuez. pepita,Juglans regia,2993.7,715.0,3.5,13.9,67.4,13.2,2,3.0,687.0,61.0,510.0,2.35,,0.152,0.442,5.1,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
87.0,Papa. pulpa sin cáscara. fresca. cruda,Solanum tuberosum,368.5,88.0,78,2.7,...,19.3,0.5,24.0,493.0,36.0,72.0,0.86,,0.13,0.106,1.9,21.2,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
89.0,Papa. pulpa sin cáscara. frita. bastón,,678.3,162.0,65.8,2.9,6.2,23.6,1.5,35.0,510.0,14.0,79.0,0.44,,,,,14.4,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
88.0,Papa. pulpa sin cáscara. hervida ,,368.5,88.0,78,2.4,...,19.6,0.2,17.0,405.0,21.0,69.0,1.84,,,,,4.9,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
90.0,Pepino. pulpa. fresco. crudo,Cucumis sativus,62.8,15.0,96.1,0.7,0.1,2.7,0.4,13.0,141.0,23.0,24.0,0.3,,0.044,0.057,0.1,6.1,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
91.0,Perejil. hoja. fresco. crudo,Petroselium sativus Hoffm,251.2,60.0,83.9,3.7,1,9,2.4,,,,,,,0.096,0.054,0.3,282.0,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
92.0,Piñon de araucaria. pepita. crudo,,925.3,221.0,42.4,14.6,1.2,37.9,3.9,5.0,305.0,17.0,181.0,1.71,,0.403,0.221,14.4,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
93.0,Pistacho. pepita. crudo,Pistacia Vera,2713.2,648.0,4.2,22.3,54,18.1,1.4,,,,,,,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
528.0,Poroto Alubia. semilla. seco,Phaseolus vulgaris ,1411.0,337.0,12.7,19.8,0.8,62.8,3.97,,,,468.0,11.41,2.5,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
530.0,Poroto Carioca. semilla. seco,Phaseolus vulgaris ,1406.8,336.0,13.3,20.0,0.9,62,3.87,,,,295.0,8.91,3,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
529.0,Poroto Colorado. semilla. seco,Phaseolus vulgaris ,1394.3,333.0,13.2,19.6,1.2,61,5,,,,542.0,13.76,3.6,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
531.0,Poroto Grand Berry. semilla. seco,Phaseolus vulgaris ,1406.8,336.0,13.4,21.5,1,60.4,3.79,,,,440.0,17.7,3.2,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
532.0,Poroto Great Northern. semilla. seco,Phaseolus vulgaris ,1365.0,326.0,13,21.0,0.5,60.6,4.89,,,,478.0,9.8,3.6,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
533.0,Poroto Negro. semilla. seco,Phaseolus vulgaris ,1281.2,306.0,12.9,20.6,1,61.5,4.09,,,,418.0,15.9,3.5,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
534.0,Poroto Novy Bean. semilla. seco,Phaseolus vulgaris ,1406.8,336.0,13.8,26.0,1.1,55.6,3.46,,,,334.0,22.89,3.2,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
535.0,Poroto Oval. semilla. seco,Phaseolus vulgaris ,1373.3,328.0,12.7,18.2,1.1,63.7,4.35,,,,460.0,9.5,3.9,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
536.0,Poroto Pallares. semilla. seco,Phaseolus vulgaris ,1348.2,322.0,14.2,16.6,0.6,63.3,5.26,,,,577.0,,6.1,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
537.0,Poroto Small Red. semilla. seco,Phaseolus vulgaris ,1406.8,336.0,13.7,25.3,0.8,56.7,3.45,,,,442.0,14.56,2.5,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
95.0,Poroto. semilla. enlatado,Phaseolus vulgaris,372.6,89.0,70.6,8.4,0.9,,1.5,92.0,366.0,49.0,105.0,1.7,1.3,,,,,Vegetales.xls,,,,,,,,11.9,6.7,,,,,,,,,,,,,,,
94.0,Poroto. semilla. seco. crudo,Phaseolus vulgaris,1214.2,290.0,11.7,23.9,2.8,,3.2,8.0,1710.0,125.0,352.0,8.2,2.7,0.399,0.185,1.7,,Vegetales.xls,,,,,,,,42.3,16.1,,,,,,,,,,,,,,,
96.0,Puerro (bulbo. tallo y hojas). fresco. crudo,Allium porrum,188.4,45.0,88.2,2.5,0.4,7.9,1,81.0,199.0,58.0,6.0,0.65,,0.111,0.03,0.5,10.2,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
98.0,Quinua. harina,,1427.8,341.0,13.7,4.4,1,78.7,2.2,,,94.0,97.0,7.46,,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
97.0,Quinua. semilla. cruda,Chenopodium quinoa vild,1482.2,354.0,11.7,13.8,5.1,63.3,6.1,6.0,394.0,171.0,122.0,9.5,,0.089,0.199,3,0.5,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
99.0,Rabanito. raiz. fresco. crudo,Raphanus sativus,121.4,29.0,91.8,1.3,0.1,5.8,1,,,,,,,0.067,,0.5,17.7,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
100.0,Radicheta. hoja. fresco. cruda,Cichorium intybus,,,90,2.2,...,,,97.0,339.0,138.0,64.0,1.71,,,,,14.8,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
101.0,Remolacha. tubérculo. fresca. cruda,Beta Vulgaris,226.1,54.0,85.6,2.4,...,11.1,0.9,51.0,399.0,13.0,46.0,2.86,,0.065,0.053,0.7,9.4,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
102.0,Remolacha. tubérculo. hervida,Beta Vulgaris,150.7,36.0,90.3,1.0,...,7.9,0.8,63.0,338.0,11.0,39.0,1.82,,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
103.0,Repollito Bruselas. hoja. fresco. crudo ,Brassica oleracea gemmifera,242.8,58.0,84.9,4.4,0.5,8.9,1.3,,,,,,,,,,136.0,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
104.0,Repollo blanco. hoja. fresco. crudo,Brassica oleracea capitata,71.2,17.0,94,2.4,...,1.9,1.7,,,,,,,0.102,0.16,,23.0,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
105.0,Repollo blanco. hoja. hervido,Brassica oleracea capitata,67.0,16.0,95,2.2,...,1.8,1,11.0,126.0,47.0,40.0,1.27,,,,,27.4,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
106.0,Salsifí. raiz. fresco. crudo,Trapogon porrifolium,355.9,85.0,79.1,3.5,1,15.5,0.9,,,,,,,0.058,0.068,0.7,4.9,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
538.0,Soja FT11. poroto seco,Glycine max ,1540.8,368.0,10.2,36.9,6.8,39.8,6.29,,,,695.0,7.61,4.2,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
107.0,Soja. semilla madura. seca. cruda,Glycine max. L,1490.6,356.0,9.6,34.6,24.2,,4.41,7.0,2008.0,175.0,498.0,7.6,3.7,,,,,Vegetales.xls,,,,,,,,11.2,16.0,,,,,,,,,,,,,,,
108.0,Tapioca. cruda (harina mandioca),,1406.8,336.0,14.8,2.0,...,82,1.2,,,,,,,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
109.0,Tapioca. hervida,,230.3,55.0,85.7,0.1,...,13.7,0.5,,,,,,,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
110.0,Tomate. fresco. crudo,Licopersicum sculentum,83.7,20.0,94,1.0,...,4.1,0.9,5.0,267.0,9.0,43.0,1.67,,0.071,0.067,0.4,18.1,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
111.0,Tomate. hervido,Licopersicum sculentum,87.9,21.0,94,1.0,...,4.2,0.8,7.0,307.0,5.0,28.0,1.84,,,,,9.7,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
112.0,Tomate. jugo. fresco,Licopersicum sculentum,46.1,11.0,96,1.0,...,1.7,1.3,8.0,338.0,2.0,44.0,0.71,,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
500.0,Verdolaga. hoja,Portulaca oleracea,134.0,32.0,89.5,2.4,0.5,5.7,1.7,,332.0,84.0,41.0,3.02,,,,,11.0,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
113.0,Verdolaga. hoja y tallo. fresca. cruda,Portulaca oleracea,96.3,23.0,93.2,1.6,0.4,3.3,1.5,,,,,,,0.062,0.139,1.2,12.3,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
541.0,Yuyo colorado. hoja,Amarantus quitensis,249.2,60.0,81,4.1,0.7,11.1,3.16,,293.0,274.0,46.0,6.4,,,,,25.7,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
116.0,Zanahoria. jugo. fresco,,92.1,22.0,94,1.0,...,4.4,0.6,53.0,305.0,14.0,47.0,0.3,,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
114.0,Zanahoria. raiz. pelada. fresca,Daucus carota,,,86,1.1,...,12,0.9,22.0,366.0,37.0,46.0,0.47,,0.08,0.069,0.3,3.9,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
115.0,Zanahoria. raiz. pelada. hervida,Daucus carota,,,,,,,,22.0,284.0,34.0,37.0,1.36,,,,,1.0,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
117.0,Zapallito. parte tierna. fresco. crudo,,54.4,13.0,96,0.8,...,2.4,0.8,2.0,203.0,24.0,33.0,1.51,,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
118.0,Zapallito. parte tierna. hervido ,,67.0,16.0,95,1.3,...,2.8,0.9,4.0,165.0,35.0,40.0,0.85,,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
430.0,Zapallo. pulpa. fresco. crudo,Cucurbita pepo,113.0,27.0,91,0.5,0.2,5.8,2.5,2.0,162.0,23.0,14.0,0.9,,0.044,0.058,0.4,4.8,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
431.0,Zapallo. pulpa. hervido,Cucurbita pepo,83.7,20.0,94,0.4,...,4.6,1,4.0,142.0,17.0,13.0,0.59,,,,,,Vegetales.xls,,,,,,,,,,,,,,,,,,,,,,,,
